kommune,locality,utm,N,E,date,month,year,site,stage,obs
Melhus,Storr<f8>nningen,32V,"7011979","563392",28.08.2019,august,"2019",Storr,stad1,"8"
Melhus,Storr<f8>nningen,32V,"7011977","563385",28.08.2019,august,"2019",Storr,stad1,"1"
Melhus,Storr<f8>nningen,32V,"7011981","563372",28.08.2019,august,"2019",Storr,stad1,"2"
Melhus,Storr<f8>nningen,32V,"7011982","563367",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011986","563354",28.08.2019,august,"2019",Storr,stad1,"2"
Melhus,Storr<f8>nningen,32V,"7011986","563349",28.08.2019,august,"2019",Storr,stad1,"6"
Melhus,Storr<f8>nningen,32V,"7011989","563344",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011989","563339",28.08.2019,august,"2019",Storr,stad1,"1"
Melhus,Storr<f8>nningen,32V,"7011990","563322",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011985","563323",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011989","563309",28.08.2019,august,"2019",Storr,stad1,"4"
Melhus,Storr<f8>nningen,32V,"7011993","563280",28.08.2019,august,"2019",Storr,stad1,"2"
Melhus,Storr<f8>nningen,32V,"7011992","563268",28.08.2019,august,"2019",Storr,stad1,"1"
Melhus,Storr<f8>nningen,32V,"7012006","563143",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7012007","563140",28.08.2019,august,"2019",Storr,stad1,"3"
Melhus,Storr<f8>nningen,32V,"7012010","563140",28.08.2019,august,"2019",Storr,stad1,"1"
Melhus,Storr<f8>nningen,32V,"7012006","563138",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011978","563152",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011971","563160",28.08.2019,august,"2019",Storr,stad1,"2"
Melhus,Storr<f8>nningen,32V,"7011988","563172",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011990","563169",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011992","563166",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011975","563172",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011972","563173",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011967","563168",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011974","563173",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011972","563175",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011972","563178",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011974","563182",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011971","563184",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011966","563186",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011966","563189",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011966","563192",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011962","563187",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011959","563187",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011960","563185",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011953","563187",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011954","563189",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011953","563192",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011952","563193",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011949","563194",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011947","563192",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011948","563188",28.08.2019,august,"2019",Storr,stad1,"16"
Melhus,Storr<f8>nningen,32V,"7011949","563184",28.08.2019,august,"2019",Storr,stad1,"2"
Melhus,Storr<f8>nningen,32V,"7011944","563183",28.08.2019,august,"2019",Storr,stad1,"6"
Melhus,Storr<f8>nningen,32V,"7011951","563182",28.08.2019,august,"2019",Storr,stad1,"5"
Melhus,Storr<f8>nningen,32V,"7011951","563177",28.08.2019,august,"2019",Storr,stad1,"4"
Melhus,Storr<f8>nningen,32V,"7011953","563178",28.08.2019,august,"2019",Storr,stad1,"1"
Melhus,Storr<f8>nningen,32V,"7011957","563176",28.08.2019,august,"2019",Storr,stad1,"1"
Melhus,Storr<f8>nningen,32V,"7011956","563173",28.08.2019,august,"2019",Storr,stad1,"6"
Melhus,Storr<f8>nningen,32V,"7011958","563175",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011960","563179",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011958","563180",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011964","563167",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011965","563190",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011962","563190",28.08.2019,august,"2019",Storr,stad1,"3"
Melhus,Storr<f8>nningen,32V,"7011966","563194",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011967","563196",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011968","563199",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011960","563198",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011961","563197",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011958","563197",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011960","563214",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011961","563211",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011963","563204",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011957","563207",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011956","563208",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011956","563211",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011953","563211",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011953","563213",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011950","563214",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011952","563216",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011958","563214",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011957","563216",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011955","563218",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011947","563225",28.08.2019,august,"2019",Storr,stad1,"1"
Melhus,Storr<f8>nningen,32V,"7011945","563224",28.08.2019,august,"2019",Storr,stad1,"2"
Melhus,Storr<f8>nningen,32V,"7011942","563230",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011937","563239",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011926","563257",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011920","563255",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011919","563245",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011934","563199",28.08.2019,august,"2019",Storr,stad1,"15"
Melhus,Storr<f8>nningen,32V,"7011939","563196",28.08.2019,august,"2019",Storr,stad1,"2"
Melhus,Storr<f8>nningen,32V,"7011944","563187",28.08.2019,august,"2019",Storr,stad1,"1"
Melhus,Storr<f8>nningen,32V,"7011942","563199",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011946","563200",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011947","563203",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011944","563219",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011927","563262",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011922","563270",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011912","563306",28.08.2019,august,"2019",Storr,stad1,"1"
Melhus,Storr<f8>nningen,32V,"7011915","563329",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011916","563334",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011915","563338",28.08.2019,august,"2019",Storr,stad1,"1"
Melhus,Storr<f8>nningen,32V,"7011917","563348",28.08.2019,august,"2019",Storr,stad1,"15"
Melhus,Storr<f8>nningen,32V,"7011910","563342",28.08.2019,august,"2019",Storr,stad1,"1"
Melhus,Storr<f8>nningen,32V,"7011910","563339",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011913","563354",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011921","563376",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011921","563374",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011924","563386",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011928","563403",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011925","563404",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011926","563408",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011926","563410",28.08.2019,august,"2019",Storr,stad1,"2"
Melhus,Storr<f8>nningen,32V,"7011918","563416",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011915","563417",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011913","563416",28.08.2019,august,"2019",Storr,stad1,"1"
Melhus,Storr<f8>nningen,32V,"7011901","563424",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011891","563418",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011889","563425",28.08.2019,august,"2019",Storr,stad1,"2"
Melhus,Storr<f8>nningen,32V,"7011882","563407",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011897","563426",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011897","563430",28.08.2019,august,"2019",Storr,stad1,"2"
Melhus,Storr<f8>nningen,32V,"7011902","563435",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011901","563438",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011901","563441",28.08.2019,august,"2019",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011923","563464",28.08.2019,august,"2019",Storr,stad1,"3"
Melhus,Storr<f8>nningen,32V,"7011904","563457",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011904","563450",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011899","563445",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011896","563440",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011893","563447",15.07.2020,juli,"2020",Storr,stad1,"2"
Melhus,Storr<f8>nningen,32V,"7011894","563451",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011889","563448",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011889","563431",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011893","563430",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011890","563428",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011896","563434",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011895","563422",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011900","563428",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011901","563433",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011901","563437",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011902","563431",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011904","563426",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011901","563425",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011908","563429",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011909","563434",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011938","563446",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011931","563443",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011940","563425",15.07.2020,juli,"2020",Storr,stad1,"18"
Melhus,Storr<f8>nningen,32V,"7011943","563429",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011944","563435",15.07.2020,juli,"2020",Storr,stad1,"1"
Melhus,Storr<f8>nningen,32V,"7011945","563446",15.07.2020,juli,"2020",Storr,stad1,"2"
Melhus,Storr<f8>nningen,32V,"7011936","563429",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011937","563419",15.07.2020,juli,"2020",Storr,stad1,"12"
Melhus,Storr<f8>nningen,32V,"7011938","563413",15.07.2020,juli,"2020",Storr,stad1,"1"
Melhus,Storr<f8>nningen,32V,"7011940","563408",15.07.2020,juli,"2020",Storr,stad1,"35"
Melhus,Storr<f8>nningen,32V,"7011936","563406",15.07.2020,juli,"2020",Storr,stad1,"2"
Melhus,Storr<f8>nningen,32V,"7011936","563409",15.07.2020,juli,"2020",Storr,stad1,"6"
Melhus,Storr<f8>nningen,32V,"7011936","563402",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011935","563400",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011936","563397",15.07.2020,juli,"2020",Storr,stad1,"1"
Melhus,Storr<f8>nningen,32V,"7011932","563394",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011934","563391",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011927","563405",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011923","563417",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011923","563421",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011906","563342",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011904","563338",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011908","563315",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011901","563311",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011907","563303",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011909","563299",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011910","563293",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011910","563282",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011911","563277",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011926","563259",15.07.2020,juli,"2020",Storr,stad1,"9"
Melhus,Storr<f8>nningen,32V,"7011938","563243",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011937","563239",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011950","563229",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011956","563214",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011960","563209",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011962","563204",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011955","563206",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011961","563198",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011967","563201",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011965","563187",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011961","563192",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011950","563193",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011933","563203",15.07.2020,juli,"2020",Storr,stad1,"1"
Melhus,Storr<f8>nningen,32V,"7011940","563200",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011950","563187",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011951","563184",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011955","563179",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011957","563172",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011973","563176",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011995","563165",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011983","563152",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011989","563146",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7012008","563144",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011995","563246",15.07.2020,juli,"2020",Storr,stad1,"1"
Melhus,Storr<f8>nningen,32V,"7011994","563279",15.07.2020,juli,"2020",Storr,stad1,"1"
Melhus,Storr<f8>nningen,32V,"7011992","563306",15.07.2020,juli,"2020",Storr,stad1,"1"
Melhus,Storr<f8>nningen,32V,"7011988","563341",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011985","563347",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011984","563354",15.07.2020,juli,"2020",Storr,stad1,"1"
Melhus,Storr<f8>nningen,32V,"7011981","563364",15.07.2020,juli,"2020",Storr,stad1,"1"
Melhus,Storr<f8>nningen,32V,"7011980","563371",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011980","563390",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011979","563396",15.07.2020,juli,"2020",Storr,stad1,"3"
Melhus,Storr<f8>nningen,32V,"7011979","563394",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011938","563388",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011939","563394",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011888","563418",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011885","563419",15.07.2020,juli,"2020",Storr,stad1,"3"
Melhus,Storr<f8>nningen,32V,"7011881","563406",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32V,"7011887","563412",15.07.2020,juli,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32 V,"7011901","563469",17.08.2020,august,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32 V,"7011904","563455",17.08.2020,august,"2020",Storr,stad1,"1"
Melhus,Storr<f8>nningen,32 V,"7011901","563447",17.08.2020,august,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32 V,"7011902","563436",17.08.2020,august,"2020",Storr,stad1,"10"
Melhus,Storr<f8>nningen,32 V,"7011898","563438",17.08.2020,august,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32 V,"7011898","563441",17.08.2020,august,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32 V,"7011888","563444",17.08.2020,august,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32 V,"7011894","563432",17.08.2020,august,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32 V,"7011893","563441",17.08.2020,august,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32 V,"7011896","563437",17.08.2020,august,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32 V,"7011897","563431",17.08.2020,august,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32 V,"7011899","563426",17.08.2020,august,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32 V,"7011899","563430",17.08.2020,august,"2020",Storr,stad1,"2"
Melhus,Storr<f8>nningen,32 V,"7011901","563434",17.08.2020,august,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32 V,"7011905","563427",17.08.2020,august,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32 V,"7011892","563423",17.08.2020,august,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32 V,"7011888","563420",17.08.2020,august,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32 V,"7011891","563412",17.08.2020,august,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32 V,"7011889","563405",17.08.2020,august,"2020",Storr,stad1,"1"
Melhus,Storr<f8>nningen,32 V,"7011937","563439",17.08.2020,august,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32 V,"7011942","563435",17.08.2020,august,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32 V,"7011942","563427",17.08.2020,august,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32 V,"7011946","563427",17.08.2020,august,"2020",Storr,stad1,"3"
Melhus,Storr<f8>nningen,32 V,"7011937","563415",17.08.2020,august,"2020",Storr,stad1,"1"
Melhus,Storr<f8>nningen,32 V,"7011940","563414",17.08.2020,august,"2020",Storr,stad1,"0"
Melhus,Storr<f8>nningen,32 V,"7011939","563411",17.08.2020,august,"2020",Storr,stad1,"10"
Melhus,Storr<f8>nningen,32 V,"7011940","563408",17.08.2020,august,"2020",Storr,stad1,"18"
Melhus,Storr<f8>nningen,32 V,"7011937","563409",17.08.2020,august,"2020",Storr,stad1,"15"
Melhus,Storr<f8>nningen,32 V,"7011941","563409",17.08.2020,august,"2020",Storr,stad1,"1"
